RentalID,Year,RentalPrice,Province,Town,RoomType
42941,2012,575,Ontario,Kings Subdivision,One bedroom units
42942,2012,683,Ontario,Kings Subdivision,Two bedroom units
42943,2012,575,Ontario,Kings Subdivision,One bedroom units
42944,2012,645,Ontario,Kings Subdivision,Two bedroom units
42945,2012,661,Ontario,Kingston,Bachelor units
42946,2012,850,Ontario,Kingston,One bedroom units
42947,2012,1005,Ontario,Kingston,Two bedroom units
42948,2012,1212,Ontario,Kingston,Three bedroom units
42949,2012,1049,Ontario,Kingston,Two bedroom units
42950,2012,1142,Ontario,Kingston,Three bedroom units
42951,2012,661,Ontario,Kingston,Bachelor units
42952,2012,850,Ontario,Kingston,One bedroom units
42953,2012,1005,Ontario,Kingston,Two bedroom units
42954,2012,1230,Ontario,Kingston,Three bedroom units
42955,2012,655,Ontario,Kingston,Bachelor units
42956,2012,849,Ontario,Kingston,One bedroom units
42957,2012,1009,Ontario,Kingston,Two bedroom units
42958,2012,1199,Ontario,Kingston,Three bedroom units
42959,2012,644,Ontario,Kitchener-Cambridge-Waterloo,Bachelor units
42960,2012,773,Ontario,Kitchener-Cambridge-Waterloo,One bedroom units
42961,2012,906,Ontario,Kitchener-Cambridge-Waterloo,Two bedroom units
42962,2012,1031,Ontario,Kitchener-Cambridge-Waterloo,Three bedroom units
42963,2012,625,Ontario,Kitchener-Cambridge-Waterloo,Bachelor units
42964,2012,784,Ontario,Kitchener-Cambridge-Waterloo,One bedroom units
42965,2012,882,Ontario,Kitchener-Cambridge-Waterloo,Two bedroom units
42966,2012,1009,Ontario,Kitchener-Cambridge-Waterloo,Three bedroom units
42967,2012,644,Ontario,Kitchener-Cambridge-Waterloo,Bachelor units
42968,2012,773,Ontario,Kitchener-Cambridge-Waterloo,One bedroom units
42969,2012,908,Ontario,Kitchener-Cambridge-Waterloo,Two bedroom units
42970,2012,1053,Ontario,Kitchener-Cambridge-Waterloo,Three bedroom units
42971,2012,650,Ontario,Kitchener-Cambridge-Waterloo,Bachelor units
42972,2012,778,Ontario,Kitchener-Cambridge-Waterloo,One bedroom units
42973,2012,913,Ontario,Kitchener-Cambridge-Waterloo,Two bedroom units
42974,2012,1059,Ontario,Kitchener-Cambridge-Waterloo,Three bedroom units
42975,2012,661,Ontario,Lambton Shores,Two bedroom units
42976,2012,661,Ontario,Lambton Shores,Two bedroom units
42977,2012,661,Ontario,Lambton Shores,Two bedroom units
42978,2012,524,Ontario,Leamington,Bachelor units
42979,2012,638,Ontario,Leamington,One bedroom units
42980,2012,758,Ontario,Leamington,Two bedroom units
42981,2012,973,Ontario,Leamington,Three bedroom units
42982,2012,524,Ontario,Leamington,Bachelor units
42983,2012,638,Ontario,Leamington,One bedroom units
42984,2012,764,Ontario,Leamington,Two bedroom units
42985,2012,997,Ontario,Leamington,Three bedroom units
42986,2012,524,Ontario,Leamington,Bachelor units
42987,2012,644,Ontario,Leamington,One bedroom units
42988,2012,773,Ontario,Leamington,Two bedroom units
42989,2012,1047,Ontario,Leamington,Three bedroom units
42990,2012,575,Ontario,London,Bachelor units
42991,2012,747,Ontario,London,One bedroom units
42992,2012,917,Ontario,London,Two bedroom units
42993,2012,990,Ontario,London,Three bedroom units
42994,2012,873,Ontario,London,Two bedroom units
42995,2012,949,Ontario,London,Three bedroom units
42996,2012,575,Ontario,London,Bachelor units
42997,2012,747,Ontario,London,One bedroom units
42998,2012,919,Ontario,London,Two bedroom units
42999,2012,1050,Ontario,London,Three bedroom units
43000,2012,588,Ontario,London,Bachelor units
43001,2012,757,Ontario,London,One bedroom units
43002,2012,935,Ontario,London,Two bedroom units
43003,2012,1066,Ontario,London,Three bedroom units
43004,2012,675,Ontario,Meaford,One bedroom units
43005,2012,764,Ontario,Meaford,Two bedroom units
43006,2012,819,Ontario,Meaford,Three bedroom units
43007,2012,678,Ontario,Meaford,One bedroom units
43008,2012,774,Ontario,Meaford,Two bedroom units
43009,2012,819,Ontario,Meaford,Three bedroom units
43010,2012,707,Ontario,Meaford,One bedroom units
43011,2012,787,Ontario,Meaford,Two bedroom units
43012,2012,506,Ontario,Midland,Bachelor units
43013,2012,709,Ontario,Midland,One bedroom units
43014,2012,815,Ontario,Midland,Two bedroom units
43015,2012,967,Ontario,Midland,Three bedroom units
43016,2012,506,Ontario,Midland,Bachelor units
43017,2012,709,Ontario,Midland,One bedroom units
43018,2012,815,Ontario,Midland,Two bedroom units
43019,2012,967,Ontario,Midland,Three bedroom units
43020,2012,540,Ontario,Midland,Bachelor units
43021,2012,726,Ontario,Midland,One bedroom units
43022,2012,821,Ontario,Midland,Two bedroom units
43023,2012,641,Ontario,Mississippi Mills,One bedroom units
43024,2012,807,Ontario,Mississippi Mills,Two bedroom units
43025,2012,623,Ontario,Mississippi Mills,One bedroom units
43026,2012,493,Ontario,Norfolk,Bachelor units
43027,2012,585,Ontario,Norfolk,One bedroom units
43028,2012,640,Ontario,Norfolk,Two bedroom units
43029,2012,708,Ontario,Norfolk,Three bedroom units
43030,2012,493,Ontario,Norfolk,Bachelor units
43031,2012,585,Ontario,Norfolk,One bedroom units
43032,2012,642,Ontario,Norfolk,Two bedroom units
43033,2012,708,Ontario,Norfolk,Three bedroom units
43034,2012,514,Ontario,Norfolk,Bachelor units
43035,2012,590,Ontario,Norfolk,One bedroom units
43036,2012,684,Ontario,Norfolk,Two bedroom units
43037,2012,537,Ontario,North Bay,Bachelor units
43038,2012,673,Ontario,North Bay,One bedroom units
43039,2012,846,Ontario,North Bay,Two bedroom units
43040,2012,915,Ontario,North Bay,Three bedroom units
43041,2012,839,Ontario,North Bay,Two bedroom units
43042,2012,868,Ontario,North Bay,Three bedroom units
43043,2012,537,Ontario,North Bay,Bachelor units
43044,2012,675,Ontario,North Bay,One bedroom units
43045,2012,847,Ontario,North Bay,Two bedroom units
43046,2012,973,Ontario,North Bay,Three bedroom units
43047,2012,536,Ontario,North Bay,Bachelor units
43048,2012,687,Ontario,North Bay,One bedroom units
43049,2012,864,Ontario,North Bay,Two bedroom units
43050,2012,1021,Ontario,North Bay,Three bedroom units
43051,2012,867,Ontario,North Grenville,Two bedroom units
43052,2012,880,Ontario,North Grenville,Two bedroom units
43053,2012,884,Ontario,North Grenville,Two bedroom units
43054,2012,527,Ontario,North Perth,Bachelor units
43055,2012,630,Ontario,North Perth,One bedroom units
43056,2012,707,Ontario,North Perth,Two bedroom units
43057,2012,806,Ontario,North Perth,Three bedroom units
43058,2012,527,Ontario,North Perth,Bachelor units
43059,2012,630,Ontario,North Perth,One bedroom units
43060,2012,707,Ontario,North Perth,Two bedroom units
43061,2012,806,Ontario,North Perth,Three bedroom units
43062,2012,527,Ontario,North Perth,Bachelor units
43063,2012,624,Ontario,North Perth,One bedroom units
43064,2012,696,Ontario,North Perth,Two bedroom units
43065,2012,806,Ontario,North Perth,Three bedroom units
43066,2012,621,Ontario,Orillia,Bachelor units
43067,2012,766,Ontario,Orillia,One bedroom units
43068,2012,871,Ontario,Orillia,Two bedroom units
43069,2012,1004,Ontario,Orillia,Three bedroom units
43070,2012,621,Ontario,Orillia,Bachelor units
43071,2012,766,Ontario,Orillia,One bedroom units
43072,2012,871,Ontario,Orillia,Two bedroom units
43073,2012,1026,Ontario,Orillia,Three bedroom units
43074,2012,664,Ontario,Orillia,Bachelor units
43075,2012,788,Ontario,Orillia,One bedroom units
43076,2012,883,Ontario,Orillia,Two bedroom units
43077,2012,1021,Ontario,Orillia,Three bedroom units
43078,2012,684,Ontario,Oshawa,Bachelor units
43079,2012,839,Ontario,Oshawa,One bedroom units
43080,2012,940,Ontario,Oshawa,Two bedroom units
43081,2012,1125,Ontario,Oshawa,Three bedroom units
43082,2012,1195,Ontario,Oshawa,Three bedroom units
43083,2012,684,Ontario,Oshawa,Bachelor units
43084,2012,839,Ontario,Oshawa,One bedroom units
43085,2012,939,Ontario,Oshawa,Two bedroom units
43086,2012,1053,Ontario,Oshawa,Three bedroom units
43087,2012,694,Ontario,Oshawa,Bachelor units
43088,2012,844,Ontario,Oshawa,One bedroom units
43089,2012,944,Ontario,Oshawa,Two bedroom units
43090,2012,1060,Ontario,Oshawa,Three bedroom units
43091,2012,727,Ontario,Ottawa-Gatineau,Bachelor units
43092,2012,877,Ontario,Ottawa-Gatineau,One bedroom units
43093,2012,992,Ontario,Ottawa-Gatineau,Two bedroom units
43094,2012,1176,Ontario,Ottawa-Gatineau,Three bedroom units
43095,2012,888,Ontario,Ottawa-Gatineau,One bedroom units
43096,2012,1105,Ontario,Ottawa-Gatineau,Two bedroom units
43097,2012,1259,Ontario,Ottawa-Gatineau,Three bedroom units
43098,2012,727,Ontario,Ottawa-Gatineau,Bachelor units
43099,2012,877,Ontario,Ottawa-Gatineau,One bedroom units
43100,2012,986,Ontario,Ottawa-Gatineau,Two bedroom units
43101,2012,1080,Ontario,Ottawa-Gatineau,Three bedroom units
43102,2012,737,Ontario,Ottawa-Gatineau,Bachelor units
43103,2012,888,Ontario,Ottawa-Gatineau,One bedroom units
43104,2012,1007,Ontario,Ottawa-Gatineau,Two bedroom units
43105,2012,1129,Ontario,Ottawa-Gatineau,Three bedroom units
43106,2012,754,Ontario,Ottawa-Gatineau,Bachelor units
43107,2012,916,Ontario,Ottawa-Gatineau,One bedroom units
43108,2012,1115,Ontario,Ottawa-Gatineau,Two bedroom units
43109,2012,1295,Ontario,Ottawa-Gatineau,Three bedroom units
43110,2012,903,Ontario,Ottawa-Gatineau,One bedroom units
43111,2012,1120,Ontario,Ottawa-Gatineau,Two bedroom units
43112,2012,1263,Ontario,Ottawa-Gatineau,Three bedroom units
43113,2012,754,Ontario,Ottawa-Gatineau,Bachelor units
43114,2012,916,Ontario,Ottawa-Gatineau,One bedroom units
43115,2012,1115,Ontario,Ottawa-Gatineau,Two bedroom units
43116,2012,1377,Ontario,Ottawa-Gatineau,Three bedroom units
43117,2012,757,Ontario,Ottawa-Gatineau,Bachelor units
43118,2012,921,Ontario,Ottawa-Gatineau,One bedroom units
43119,2012,1117,Ontario,Ottawa-Gatineau,Two bedroom units
43120,2012,1406,Ontario,Ottawa-Gatineau,Three bedroom units
43121,2012,534,Ontario,Owen Sound,Bachelor units
43122,2012,668,Ontario,Owen Sound,One bedroom units
43123,2012,816,Ontario,Owen Sound,Two bedroom units
43124,2012,860,Ontario,Owen Sound,Three bedroom units
43125,2012,531,Ontario,Owen Sound,Bachelor units
43126,2012,669,Ontario,Owen Sound,One bedroom units
43127,2012,816,Ontario,Owen Sound,Two bedroom units
43128,2012,861,Ontario,Owen Sound,Three bedroom units
43129,2012,537,Ontario,Owen Sound,Bachelor units
43130,2012,687,Ontario,Owen Sound,One bedroom units
43131,2012,830,Ontario,Owen Sound,Two bedroom units
43132,2012,851,Ontario,Owen Sound,Three bedroom units
43133,2012,523,Ontario,Pembroke,Bachelor units
43134,2012,615,Ontario,Pembroke,One bedroom units
43135,2012,735,Ontario,Pembroke,Two bedroom units
43136,2012,927,Ontario,Pembroke,Three bedroom units
43137,2012,718,Ontario,Pembroke,Two bedroom units
43138,2012,523,Ontario,Pembroke,Bachelor units
43139,2012,617,Ontario,Pembroke,One bedroom units
43140,2012,737,Ontario,Pembroke,Two bedroom units
43141,2012,937,Ontario,Pembroke,Three bedroom units
43142,2012,526,Ontario,Pembroke,Bachelor units
43143,2012,641,Ontario,Pembroke,One bedroom units
43144,2012,758,Ontario,Pembroke,Two bedroom units
43145,2012,591,Ontario,Petawawa,One bedroom units
43146,2012,691,Ontario,Petawawa,Two bedroom units
43147,2012,795,Ontario,Petawawa,Three bedroom units
43148,2012,591,Ontario,Petawawa,One bedroom units
43149,2012,691,Ontario,Petawawa,Two bedroom units
43150,2012,665,Ontario,Petawawa,Three bedroom units
43151,2012,589,Ontario,Petawawa,One bedroom units
43152,2012,693,Ontario,Petawawa,Two bedroom units
43153,2012,672,Ontario,Petawawa,Three bedroom units
43154,2012,569,Ontario,Peterborough,Bachelor units
43155,2012,768,Ontario,Peterborough,One bedroom units
43156,2012,899,Ontario,Peterborough,Two bedroom units
43157,2012,1052,Ontario,Peterborough,Three bedroom units
43158,2012,628,Ontario,Peterborough,One bedroom units
43159,2012,772,Ontario,Peterborough,Two bedroom units
43160,2012,994,Ontario,Peterborough,Three bedroom units
43161,2012,641,Ontario,Peterborough,Bachelor units
43162,2012,774,Ontario,Peterborough,One bedroom units
43163,2012,904,Ontario,Peterborough,Two bedroom units
43164,2012,1093,Ontario,Peterborough,Three bedroom units
43165,2012,649,Ontario,Peterborough,Bachelor units
43166,2012,789,Ontario,Peterborough,One bedroom units
43167,2012,923,Ontario,Peterborough,Two bedroom units
43168,2012,1089,Ontario,Peterborough,Three bedroom units
43169,2012,855,Ontario,Port Hope,One bedroom units
43170,2012,983,Ontario,Port Hope,Two bedroom units
43171,2012,1235,Ontario,Port Hope,Three bedroom units
43172,2012,855,Ontario,Port Hope,One bedroom units
43173,2012,983,Ontario,Port Hope,Two bedroom units
43174,2012,1235,Ontario,Port Hope,Three bedroom units
43175,2012,865,Ontario,Port Hope,One bedroom units
43176,2012,983,Ontario,Port Hope,Two bedroom units
43177,2012,1235,Ontario,Port Hope,Three bedroom units
43178,2012,526,Ontario,Prince Edward,Bachelor units
43179,2012,666,Ontario,Prince Edward,One bedroom units
43180,2012,753,Ontario,Prince Edward,Two bedroom units
43181,2012,713,Ontario,Prince Edward,Three bedroom units
43182,2012,943,Ontario,Prince Edward,One bedroom units
43183,2012,844,Ontario,Prince Edward,Two bedroom units
43184,2012,526,Ontario,Prince Edward,Bachelor units
43185,2012,618,Ontario,Prince Edward,One bedroom units
43186,2012,726,Ontario,Prince Edward,Two bedroom units
43187,2012,819,Ontario,Prince Edward,Three bedroom units
43188,2012,633,Ontario,Prince Edward,One bedroom units
43189,2012,743,Ontario,Prince Edward,Two bedroom units
43190,2012,570,Ontario,St. Catharines-Niagara,Bachelor units
43191,2012,718,Ontario,St. Catharines-Niagara,One bedroom units
43192,2012,861,Ontario,St. Catharines-Niagara,Two bedroom units
43193,2012,948,Ontario,St. Catharines-Niagara,Three bedroom units
43194,2012,805,Ontario,St. Catharines-Niagara,Two bedroom units
43195,2012,934,Ontario,St. Catharines-Niagara,Three bedroom units
43196,2012,570,Ontario,St. Catharines-Niagara,Bachelor units
43197,2012,718,Ontario,St. Catharines-Niagara,One bedroom units
43198,2012,862,Ontario,St. Catharines-Niagara,Two bedroom units
43199,2012,953,Ontario,St. Catharines-Niagara,Three bedroom units
43200,2012,584,Ontario,St. Catharines-Niagara,Bachelor units
43201,2012,745,Ontario,St. Catharines-Niagara,One bedroom units
43202,2012,881,Ontario,St. Catharines-Niagara,Two bedroom units
43203,2012,1038,Ontario,St. Catharines-Niagara,Three bedroom units
43204,2012,585,Ontario,Sarnia,Bachelor units
43205,2012,695,Ontario,Sarnia,One bedroom units
43206,2012,795,Ontario,Sarnia,Two bedroom units
43207,2012,890,Ontario,Sarnia,Three bedroom units
43208,2012,621,Ontario,Sarnia,One bedroom units
43209,2012,762,Ontario,Sarnia,Two bedroom units
43210,2012,812,Ontario,Sarnia,Three bedroom units
43211,2012,587,Ontario,Sarnia,Bachelor units
43212,2012,698,Ontario,Sarnia,One bedroom units
43213,2012,801,Ontario,Sarnia,Two bedroom units
43214,2012,1016,Ontario,Sarnia,Three bedroom units
43215,2012,602,Ontario,Sarnia,Bachelor units
43216,2012,710,Ontario,Sarnia,One bedroom units
43217,2012,809,Ontario,Sarnia,Two bedroom units
43218,2012,1051,Ontario,Sarnia,Three bedroom units
43219,2012,662,Ontario,Saugeen Shores,One bedroom units
43220,2012,853,Ontario,Saugeen Shores,Two bedroom units
43221,2012,915,Ontario,Saugeen Shores,Three bedroom units
43222,2012,662,Ontario,Saugeen Shores,One bedroom units
43223,2012,797,Ontario,Saugeen Shores,Two bedroom units
43224,2012,915,Ontario,Saugeen Shores,Three bedroom units
43225,2012,646,Ontario,Saugeen Shores,One bedroom units
43226,2012,784,Ontario,Saugeen Shores,Two bedroom units
43227,2012,914,Ontario,Saugeen Shores,Three bedroom units
43228,2012,464,Ontario,Sault Ste. Marie,Bachelor units
43229,2012,631,Ontario,Sault Ste. Marie,One bedroom units
43230,2012,764,Ontario,Sault Ste. Marie,Two bedroom units
43231,2012,793,Ontario,Sault Ste. Marie,Three bedroom units
43232,2012,836,Ontario,Sault Ste. Marie,Two bedroom units
43233,2012,825,Ontario,Sault Ste. Marie,Three bedroom units
43234,2012,464,Ontario,Sault Ste. Marie,Bachelor units
43235,2012,631,Ontario,Sault Ste. Marie,One bedroom units
43236,2012,763,Ontario,Sault Ste. Marie,Two bedroom units
43237,2012,774,Ontario,Sault Ste. Marie,Three bedroom units
43238,2012,478,Ontario,Sault Ste. Marie,Bachelor units
43239,2012,654,Ontario,Sault Ste. Marie,One bedroom units
43240,2012,777,Ontario,Sault Ste. Marie,Two bedroom units
43241,2012,802,Ontario,Sault Ste. Marie,Three bedroom units
43242,2012,832,Ontario,Scugog,One bedroom units
43243,2012,958,Ontario,Scugog,Two bedroom units
43244,2012,832,Ontario,Scugog,One bedroom units
43245,2012,958,Ontario,Scugog,Two bedroom units
43246,2012,1010,Ontario,Scugog,Two bedroom units
43247,2012,520,Ontario,Stratford,Bachelor units
43248,2012,667,Ontario,Stratford,One bedroom units
43249,2012,798,Ontario,Stratford,Two bedroom units
43250,2012,930,Ontario,Stratford,Three bedroom units
43251,2012,520,Ontario,Stratford,Bachelor units
43252,2012,668,Ontario,Stratford,One bedroom units
43253,2012,799,Ontario,Stratford,Two bedroom units
43254,2012,931,Ontario,Stratford,Three bedroom units
43255,2012,537,Ontario,Stratford,Bachelor units
43256,2012,674,Ontario,Stratford,One bedroom units
43257,2012,805,Ontario,Stratford,Two bedroom units
43258,2012,942,Ontario,Stratford,Three bedroom units
43259,2012,474,Ontario,Temiskaming Shores,Bachelor units
43260,2012,566,Ontario,Temiskaming Shores,One bedroom units
43261,2012,639,Ontario,Temiskaming Shores,Two bedroom units
43262,2012,762,Ontario,Temiskaming Shores,Three bedroom units
43263,2012,474,Ontario,Temiskaming Shores,Bachelor units
43264,2012,566,Ontario,Temiskaming Shores,One bedroom units
43265,2012,639,Ontario,Temiskaming Shores,Two bedroom units
43266,2012,762,Ontario,Temiskaming Shores,Three bedroom units
43267,2012,559,Ontario,Temiskaming Shores,One bedroom units
43268,2012,652,Ontario,Temiskaming Shores,Two bedroom units
43269,2012,786,Ontario,Temiskaming Shores,Three bedroom units
43270,2012,554,Ontario,The Nation,One bedroom units
43271,2012,661,Ontario,The Nation,Two bedroom units
43272,2012,733,Ontario,The Nation,Three bedroom units
43273,2012,554,Ontario,The Nation,One bedroom units
43274,2012,649,Ontario,The Nation,Two bedroom units
43275,2012,733,Ontario,The Nation,Three bedroom units
43276,2012,694,Ontario,The Nation,Two bedroom units
43277,2012,531,Ontario,Thunder Bay,Bachelor units
43278,2012,676,Ontario,Thunder Bay,One bedroom units
43279,2012,818,Ontario,Thunder Bay,Two bedroom units
43280,2012,952,Ontario,Thunder Bay,Three bedroom units
43281,2012,790,Ontario,Thunder Bay,Two bedroom units
43282,2012,922,Ontario,Thunder Bay,Three bedroom units
43283,2012,531,Ontario,Thunder Bay,Bachelor units
43284,2012,676,Ontario,Thunder Bay,One bedroom units
43285,2012,818,Ontario,Thunder Bay,Two bedroom units
43286,2012,1017,Ontario,Thunder Bay,Three bedroom units
43287,2012,542,Ontario,Thunder Bay,Bachelor units
43288,2012,699,Ontario,Thunder Bay,One bedroom units
43289,2012,836,Ontario,Thunder Bay,Two bedroom units
43290,2012,1047,Ontario,Thunder Bay,Three bedroom units
43291,2012,505,Ontario,Tillsonburg,Bachelor units
43292,2012,609,Ontario,Tillsonburg,One bedroom units
43293,2012,739,Ontario,Tillsonburg,Two bedroom units
43294,2012,782,Ontario,Tillsonburg,Three bedroom units
43295,2012,505,Ontario,Tillsonburg,Bachelor units
43296,2012,609,Ontario,Tillsonburg,One bedroom units
43297,2012,739,Ontario,Tillsonburg,Two bedroom units
43298,2012,782,Ontario,Tillsonburg,Three bedroom units
43299,2012,522,Ontario,Tillsonburg,Bachelor units
43300,2012,638,Ontario,Tillsonburg,One bedroom units
43301,2012,746,Ontario,Tillsonburg,Two bedroom units
43302,2012,562,Ontario,Timmins,Bachelor units
43303,2012,690,Ontario,Timmins,One bedroom units
43304,2012,815,Ontario,Timmins,Two bedroom units
43305,2012,1009,Ontario,Timmins,Three bedroom units
43306,2012,802,Ontario,Timmins,Two bedroom units
43307,2012,562,Ontario,Timmins,Bachelor units
43308,2012,694,Ontario,Timmins,One bedroom units
43309,2012,817,Ontario,Timmins,Two bedroom units
43310,2012,1017,Ontario,Timmins,Three bedroom units
43311,2012,591,Ontario,Timmins,Bachelor units
43312,2012,730,Ontario,Timmins,One bedroom units
43313,2012,860,Ontario,Timmins,Two bedroom units
43314,2012,1071,Ontario,Timmins,Three bedroom units
43315,2012,837,Ontario,Toronto,Bachelor units
43316,2012,1007,Ontario,Toronto,One bedroom units
43317,2012,1183,Ontario,Toronto,Two bedroom units
43318,2012,1411,Ontario,Toronto,Three bedroom units
43319,2012,1191,Ontario,Toronto,Two bedroom units
43320,2012,1403,Ontario,Toronto,Three bedroom units
43321,2012,837,Ontario,Toronto,Bachelor units
43322,2012,1007,Ontario,Toronto,One bedroom units
43323,2012,1183,Ontario,Toronto,Two bedroom units
43324,2012,1413,Ontario,Toronto,Three bedroom units
43325,2012,841,Ontario,Toronto,Bachelor units
43326,2012,1009,Ontario,Toronto,One bedroom units
43327,2012,1180,Ontario,Toronto,Two bedroom units
43328,2012,1393,Ontario,Toronto,Three bedroom units
43329,2012,592,Ontario,West Grey,Two bedroom units
43330,2012,592,Ontario,West Grey,Two bedroom units
43331,2012,571,Ontario,West Grey,Two bedroom units
43332,2012,474,Ontario,West Nipissing,Bachelor units
43333,2012,557,Ontario,West Nipissing,One bedroom units
43334,2012,685,Ontario,West Nipissing,Two bedroom units
43335,2012,788,Ontario,West Nipissing,Three bedroom units
43336,2012,474,Ontario,West Nipissing,Bachelor units
43337,2012,556,Ontario,West Nipissing,One bedroom units
43338,2012,674,Ontario,West Nipissing,Two bedroom units
43339,2012,788,Ontario,West Nipissing,Three bedroom units
43340,2012,443,Ontario,West Nipissing,Bachelor units
43341,2012,588,Ontario,West Nipissing,One bedroom units
43342,2012,653,Ontario,West Nipissing,Two bedroom units
43343,2012,502,Ontario,Windsor,Bachelor units
43344,2012,647,Ontario,Windsor,One bedroom units
43345,2012,777,Ontario,Windsor,Two bedroom units
43346,2012,926,Ontario,Windsor,Three bedroom units
43347,2012,552,Ontario,Windsor,One bedroom units
43348,2012,725,Ontario,Windsor,Two bedroom units
43349,2012,502,Ontario,Windsor,Bachelor units
43350,2012,647,Ontario,Windsor,One bedroom units
43351,2012,778,Ontario,Windsor,Two bedroom units
43352,2012,926,Ontario,Windsor,Three bedroom units
43353,2012,508,Ontario,Windsor,Bachelor units
43354,2012,658,Ontario,Windsor,One bedroom units
43355,2012,806,Ontario,Windsor,Two bedroom units
43356,2012,984,Ontario,Windsor,Three bedroom units
43357,2012,528,Ontario,Woodstock,Bachelor units
43358,2012,762,Ontario,Woodstock,One bedroom units
43359,2012,1064,Ontario,Woodstock,Two bedroom units
43360,2012,741,Ontario,Woodstock,Three bedroom units
43361,2012,701,Ontario,Woodstock,Two bedroom units
43362,2012,722,Ontario,Woodstock,Three bedroom units
43363,2012,528,Ontario,Woodstock,Bachelor units
43364,2012,762,Ontario,Woodstock,One bedroom units
43365,2012,1104,Ontario,Woodstock,Two bedroom units
43366,2012,777,Ontario,Woodstock,Three bedroom units
43367,2012,532,Ontario,Woodstock,Bachelor units
43368,2012,808,Ontario,Woodstock,One bedroom units
43369,2012,1134,Ontario,Woodstock,Two bedroom units
43370,2012,808,Ontario,Woodstock,Three bedroom units
43371,2012,451,Manitoba,Brandon,Bachelor units
43372,2012,574,Manitoba,Brandon,One bedroom units
43373,2012,759,Manitoba,Brandon,Two bedroom units
43374,2012,798,Manitoba,Brandon,Three bedroom units
43375,2012,618,Manitoba,Brandon,One bedroom units
43376,2012,828,Manitoba,Brandon,Two bedroom units
43377,2012,745,Manitoba,Brandon,Three bedroom units
43378,2012,451,Manitoba,Brandon,Bachelor units
43379,2012,570,Manitoba,Brandon,One bedroom units
43380,2012,749,Manitoba,Brandon,Two bedroom units
43381,2012,992,Manitoba,Brandon,Three bedroom units
43382,2012,457,Manitoba,Brandon,Bachelor units
43383,2012,577,Manitoba,Brandon,One bedroom units
43384,2012,752,Manitoba,Brandon,Two bedroom units
43385,2012,793,Manitoba,Brandon,Three bedroom units
43386,2012,712,Manitoba,Hanover,Two bedroom units
43387,2012,912,Manitoba,Hanover,Three bedroom units
43388,2012,344,Manitoba,Portage La Prairie,Bachelor units
43389,2012,517,Manitoba,Portage La Prairie,One bedroom units
43390,2012,675,Manitoba,Portage La Prairie,Two bedroom units
43391,2012,833,Manitoba,Portage La Prairie,Three bedroom units
43392,2012,924,Manitoba,Portage La Prairie,Two bedroom units
43393,2012,887,Manitoba,Portage La Prairie,Three bedroom units
43394,2012,344,Manitoba,Portage La Prairie,Bachelor units
43395,2012,517,Manitoba,Portage La Prairie,One bedroom units
43396,2012,652,Manitoba,Portage La Prairie,Two bedroom units
43397,2012,656,Manitoba,Portage La Prairie,Three bedroom units
43398,2012,339,Manitoba,Portage La Prairie,Bachelor units
43399,2012,531,Manitoba,Portage La Prairie,One bedroom units
43400,2012,666,Manitoba,Portage La Prairie,Two bedroom units
43401,2012,706,Manitoba,Portage La Prairie,Three bedroom units
43402,2012,496,Manitoba,Steinbach,Bachelor units
43403,2012,559,Manitoba,Steinbach,One bedroom units
43404,2012,713,Manitoba,Steinbach,Two bedroom units
43405,2012,902,Manitoba,Steinbach,Three bedroom units
43406,2012,759,Manitoba,Steinbach,Two bedroom units
43407,2012,496,Manitoba,Steinbach,Bachelor units
43408,2012,559,Manitoba,Steinbach,One bedroom units
43409,2012,708,Manitoba,Steinbach,Two bedroom units
43410,2012,926,Manitoba,Steinbach,Three bedroom units
43411,2012,496,Manitoba,Steinbach,Bachelor units
43412,2012,560,Manitoba,Steinbach,One bedroom units
43413,2012,716,Manitoba,Steinbach,Two bedroom units
43414,2012,653,Manitoba,Thompson,Bachelor units
43415,2012,725,Manitoba,Thompson,One bedroom units
43416,2012,799,Manitoba,Thompson,Two bedroom units
43417,2012,934,Manitoba,Thompson,Three bedroom units
43418,2012,938,Manitoba,Thompson,Three bedroom units
43419,2012,653,Manitoba,Thompson,Bachelor units
43420,2012,722,Manitoba,Thompson,One bedroom units
43421,2012,796,Manitoba,Thompson,Two bedroom units
43422,2012,842,Manitoba,Thompson,Three bedroom units
43423,2012,653,Manitoba,Thompson,Bachelor units
43424,2012,723,Manitoba,Thompson,One bedroom units
43425,2012,799,Manitoba,Thompson,Two bedroom units
43426,2012,842,Manitoba,Thompson,Three bedroom units
43427,2012,526,Manitoba,Winnipeg,Bachelor units
43428,2012,704,Manitoba,Winnipeg,One bedroom units
43429,2012,909,Manitoba,Winnipeg,Two bedroom units
43430,2012,1069,Manitoba,Winnipeg,Three bedroom units
43431,2012,446,Manitoba,Winnipeg,Bachelor units
43432,2012,628,Manitoba,Winnipeg,One bedroom units
43433,2012,803,Manitoba,Winnipeg,Two bedroom units
43434,2012,1126,Manitoba,Winnipeg,Three bedroom units
43435,2012,527,Manitoba,Winnipeg,Bachelor units
43436,2012,704,Manitoba,Winnipeg,One bedroom units
43437,2012,911,Manitoba,Winnipeg,Two bedroom units
43438,2012,1027,Manitoba,Winnipeg,Three bedroom units
43439,2012,530,Manitoba,Winnipeg,Bachelor units
43440,2012,706,Manitoba,Winnipeg,One bedroom units
43441,2012,914,Manitoba,Winnipeg,Two bedroom units
